Formula,Runs,Avg_Mass,Avg_RT,Avg_Score,Occurrence_Count,Run_Names,Num_Runs
C63H115O12P,"['bigmed', 'tiny']",1094.81635,20.3935,54.185,2,"bigmed, tiny",2
C59H96O12S,"['med', 'tiny']",1028.6616,11.0135,53.644999999999996,2,"med, tiny",2
C59H96O4,"['med', 'tiny']",868.7271499999999,13.0925,59.084999999999994,2,"med, tiny",2
C59H99NO7,"['med', 'tiny']",933.7499499999999,13.8855,59.94499999999999,2,"med, tiny",2
C63H105NO7,"['med', 'tiny']",987.78855,13.9635,55.28,2,"med, tiny",2
C63H105NO10,"['bigmed', 'med']",1035.77395,20.4195,66.22,2,"bigmed, med",2
C5H10O6,"['med', 'tiny']",166.0469,9.8825,69.64,2,"med, tiny",2
C5H11N3O,"['large', 'tiny']",129.08929999999998,12.742,79.705,2,"large, tiny",2
C63H104O6,"['large', 'tiny']",956.78195,21.652,51.655,2,"large, tiny",2
C11H21N3O4S3,"['bigmed', 'tiny']",355.06795,9.6095,68.985,2,"bigmed, tiny",2
C5H11NO3S,"['med', 'tiny']",165.04665,7.6725,72.94,2,"med, tiny",2
C11H20O4,"['med', 'tiny']",216.1356,3.9050000000000002,84.58,2,"med, tiny",2
C63H104O12,"['bigmed', 'tiny']",1052.7539000000002,19.3545,55.28,2,"bigmed, tiny",2
C63H103NO10,"['bigmed', 'med']",1033.76515,20.4195,55.535,2,"bigmed, med",2
C63H109O10P,"['bigmed', 'med']",1056.7793000000001,16.651,54.45,2,"bigmed, med",2
C63H110NO10P,"['med', 'tiny']",1071.7859,20.147,56.364999999999995,2,"med, tiny",2
C63H110NO11P,"['bigmed', 'large']",1087.7829,18.1435,56.585,2,"bigmed, large",2
C11H18N2O7,"['med', 'tiny']",290.11019999999996,12.17,54.785,2,"med, tiny",2
C59H105O8P,"['bigmed', 'tiny']",972.7565999999999,18.289,55.144999999999996,2,"bigmed, tiny",2
C59H105O9P,"['large', 'med']",988.75165,14.21,50.790000000000006,2,"large, med",2
C59H106O10,"['bigmed', 'med']",974.78225,13.8195,53.34,2,"bigmed, med",2
C59H106O6,"['med', 'tiny']",910.7988499999999,18.498,54.47,2,"med, tiny",2
C59H107NO5,"['bigmed', 'large']",909.81155,19.325499999999998,57.105000000000004,2,"bigmed, large",2
C59H107NO8,"['med', 'tiny']",957.8,19.991999999999997,54.405,2,"med, tiny",2
C59H108O5,"['med', 'tiny']",896.8168499999999,20.0955,54.675,2,"med, tiny",2
C63H115NO5,"['bigmed', 'tiny']",965.8770999999999,19.705,52.394999999999996,2,"bigmed, tiny",2
C63H114O15,"['bigmed', 'tiny']",1110.81755,18.536,58.345,2,"bigmed, tiny",2
C59H109NO5,"['large', 'tiny']",911.8292,20.444499999999998,56.96,2,"large, tiny",2
C59H109NO8,"['med', 'tiny']",959.8128,17.4585,56.85,2,"med, tiny",2
C11H17NO6S,"['med', 'tiny']",291.07730000000004,8.3355,69.435,2,"med, tiny",2
C59H109O9P,"['bigmed', 'tiny']",992.78315,16.8205,56.845,2,"bigmed, tiny",2
C11H17NO7,"['med', 'tiny']",275.1024,8.322500000000002,78.435,2,"med, tiny",2
C11H17NO8,"['med', 'tiny']",291.09635000000003,5.996499999999999,82.995,2,"med, tiny",2
C59H112O10,"['large', 'tiny']",980.82635,20.6265,56.135,2,"large, tiny",2
C59H112O12,"['bigmed', 'med']",1012.8115499999999,13.663499999999999,57.435,2,"bigmed, med",2
C11H18N2O4,"['med', 'tiny']",242.1276,9.232500000000002,80.82,2,"med, tiny",2
C11H22N4O4,"['large', 'tiny']",274.16495,9.8795,61.48,2,"large, tiny",2
C59H112O16P2,"['bigmed', 'med']",1138.74405,18.301499999999997,50.195,2,"bigmed, med",2
C59H112O6,"['med', 'tiny']",916.8396,19.939999999999998,51.36,2,"med, tiny",2
C63H111O13P,"['med', 'tiny']",1106.78125,16.666,55.94,2,"med, tiny",2
C59H113O11P,"['bigmed', 'tiny']",1028.8084,21.29,54.334999999999994,2,"bigmed, tiny",2
C11H22N2O4S,"['large', 'med']",278.12955,15.6005,58.224999999999994,2,"large, med",2
C63H111NO8,"['med', 'tiny']",1009.8268,13.6905,55.614999999999995,2,"med, tiny",2
C59H115N2O6P,"['bigmed', 'large']",978.844,16.054,55.83,2,"bigmed, large",2
C63H111NO3,"['med', 'tiny']",929.8569500000001,20.7975,55.435,2,"med, tiny",2
C67H110O10,"['large', 'med']",1074.8139500000002,16.7025,50.91,2,"large, med",2
C54H94O9,"['bigmed', 'large']",886.69195,20.715,55.47,2,"bigmed, large",2
C54H93NO3,"['large', 'med']",803.7151,16.756500000000003,52.754999999999995,2,"large, med",2
C51H79NO7S,"['med', 'tiny']",849.55345,4.827500000000001,72.35499999999999,2,"med, tiny",2
C6H6N4O2,"['med', 'tiny']",166.05,7.6985,58.47,2,"med, tiny",2
C6H5NO,"['med', 'tiny']",107.03649999999999,0.3835,84.445,2,"med, tiny",2
C6H5N5O2,"['med', 'tiny']",179.0446,1.7605,88.005,2,"med, tiny",2
C6H5N5O,"['med', 'tiny']",163.0495,1.0590000000000002,85.105,2,"med, tiny",2
C12H19NO4,"['bigmed', 'med']",241.13215,12.454,63.485,2,"bigmed, med",2
C51H76O12,"['med', 'tiny']",880.5311999999999,16.7175,53.519999999999996,2,"med, tiny",2
C51H77O10P,"['bigmed', 'tiny']",880.5278,13.859,73.495,2,"bigmed, tiny",2
C51H78NO7P,"['large', 'tiny']",847.552,13.756,54.785,2,"large, tiny",2
C51H78O10,"['med', 'tiny']",850.55635,4.827500000000001,62.715,2,"med, tiny",2
C51H78O4,"['large', 'large']",754.5898,18.897,56.815,2,"large, large",2
C51H78O5,"['bigmed', 'med']",770.5814,14.417,67.795,2,"bigmed, med",2
C6H5Br,"['large', 'med']",155.95845,0.802,52.980000000000004,2,"large, med",2
C51H79NO5,"['large', 'med']",785.59715,17.5985,62.3,2,"large, med",2
C51H79NO9,"['bigmed', 'large']",849.5761500000001,17.131,52.875,2,"bigmed, large",2
C6H7N5O2,"['med', 'tiny']",181.0598,2.215,81.67,2,"med, tiny",2
C51H79O8P,"['bigmed', 'tiny']",850.5514499999999,12.5585,57.96,2,"bigmed, tiny",2
C6H4N2,"['med', 'tiny']",104.03715,6.7765,69.84,2,"med, tiny",2
C10H19N5O3,"['med', 'tiny']",257.1503,6.7115,67.0,2,"med, tiny",2
C51H81NO9,"['bigmed', 'med']",851.58735,18.873,59.010000000000005,2,"bigmed, med",2
C12H19N5O8,"['med', 'tiny']",361.12440000000004,5.385,69.355,2,"med, tiny",2
C51H82NO11P,"['med', 'tiny']",915.56105,4.8925,88.28999999999999,2,"med, tiny",2
C51H82NO8P,"['large', 'med']",867.5735500000001,12.2605,51.379999999999995,2,"large, med",2
C6H3Cl2NO2,"['med', 'tiny']",190.95395000000002,6.8545,59.175,2,"med, tiny",2
C51H82O12,"['large', 'tiny']",886.5833,17.004,51.015,2,"large, tiny",2
C51H83NO6,"['bigmed', 'large']",805.6198999999999,18.6115,57.42,2,"bigmed, large",2
C51H83NO8,"['bigmed', 'med']",837.61575,18.2365,58.505,2,"bigmed, med",2
C12H19N3O7S,"['med', 'tiny']",349.09555,4.5275,63.235,2,"med, tiny",2
C10H19N5O5,"['med', 'tiny']",289.13930000000005,3.098,77.80000000000001,2,"med, tiny",2
C6H7N2O2,"['med', 'tiny']",139.05075,2.02,88.49,2,"med, tiny",2
C51H103O7P,"['large', 'med']",858.7465,18.118499999999997,62.35,2,"large, med",2
C50H91NO14,"['large', 'tiny']",929.6460999999999,17.2875,53.32,2,"large, tiny",2
C50H97NO7,"['bigmed', 'med']",823.7272,17.5865,53.43,2,"bigmed, med",2
C50H92O5,"['large', 'large']",772.6967500000001,20.5325,55.025,2,"large, large",2
C50H93NO13,"['large', 'med']",915.6632500000001,20.2095,53.555,2,"large, med",2
C50H93NO7,"['med', 'tiny']",819.6958999999999,18.4715,54.715,2,"med, tiny",2
C6H8O4,"['bigmed', 'large']",144.042,15.0275,81.25,2,"bigmed, large",2
C6H8O2,"['med', 'tiny']",112.0522,8.322500000000002,86.995,2,"med, tiny",2
C50H94NO11P,"['bigmed', 'tiny']",915.6538499999999,16.6515,55.455,2,"bigmed, tiny",2
C10H19N3O4,"['med', 'tiny']",245.1374,7.244,64.52,2,"med, tiny",2
C50H94O4,"['bigmed', 'large']",758.7138,19.352,53.105000000000004,2,"bigmed, large",2
C50H95NO10,"['bigmed', 'large']",869.70135,18.8455,52.8,2,"bigmed, large",2
C50H95O8P,"['bigmed', 'med']",854.6766500000001,13.4295,53.975,2,"bigmed, med",2
C50H96O4,"['med', 'tiny']",760.73215,19.069499999999998,55.75,2,"med, tiny",2
C50H97NO12,"['bigmed', 'med']",903.7021500000001,16.1705,62.379999999999995,2,"bigmed, med",2
C50H97NO4,"['bigmed', 'tiny']",775.7432,17.613500000000002,59.995000000000005,2,"bigmed, tiny",2
C50H97O13P,"['med', 'tiny']",936.6647,15.717500000000001,55.045,2,"med, tiny",2
C6H7NO,"['large', 'tiny']",109.0531,4.2684999999999995,71.245,2,"large, tiny",2
C6H8N4,"['med', 'tiny']",136.07465000000002,3.1374999999999997,72.755,2,"med, tiny",2
C50H98O10,"['bigmed', 'med']",858.7149,12.7795,57.135,2,"bigmed, med",2
C50H99N2O7P,"['large', 'tiny']",870.7181,17.199,54.12,2,"large, tiny",2
C6H8N2O2,"['large', 'med']",140.05905,7.141,54.415000000000006,2,"large, med",2
C50H99NO3,"['bigmed', 'med']",761.7617,21.809,58.24,2,"bigmed, med",2
C50H99O10P,"['bigmed', 'large']",890.7004999999999,13.780999999999999,56.065,2,"bigmed, large",2
C50H99O12P,"['large', 'tiny']",922.69505,15.274000000000001,53.125,2,"large, tiny",2
C50H99O8P,"['large', 'med']",858.7037,13.066500000000001,69.715,2,"large, med",2
C51H100NO10P,"['large', 'tiny']",917.7108000000001,14.886,57.475,2,"large, tiny",2
C6H8N,"['med', 'tiny']",94.06524999999999,3.268,81.92500000000001,2,"med, tiny",2
C6H8ClN3O4S2,"['med', 'tiny']",284.96529999999996,6.750500000000001,68.9,2,"med, tiny",2
C51H101O8P,"['large', 'tiny']",872.7230999999999,17.4195,59.5,2,"large, tiny",2
C51H102O4,"['large', 'med']",778.78015,17.9905,53.585,2,"large, med",2
C51H85NO14,"['med', 'tiny']",935.59245,17.1075,55.69,2,"med, tiny",2
C12H19N3O6S,"['med', 'tiny']",333.1021,9.4145,57.85,2,"med, tiny",2
C51H85O10P,"['large', 'med']",888.5853500000001,13.8595,55.34,2,"large, med",2
C12H18O3,"['med', 'tiny']",210.12535000000003,5.1395,75.89,2,"med, tiny",2
C51H95O8P,"['bigmed', 'med']",866.6747,13.7285,56.76,2,"bigmed, med",2
C51H96O11,"['med', 'tiny']",884.69805,16.887,63.735,2,"med, tiny",2
C51H97NO10,"['bigmed', 'large']",883.70925,15.963000000000001,59.260000000000005,2,"bigmed, large",2
C51H97NO3,"['bigmed', 'med']",771.749,20.211,62.815,2,"bigmed, med",2
C51H97O12P,"['med', 'tiny']",932.67215,17.860500000000002,50.25,2,"med, tiny",2
C51H97O9P,"['med', 'tiny']",884.6894500000001,15.4185,66.97,2,"med, tiny",2
C6H12O3,"['med', 'tiny']",132.0785,4.515000000000001,99.67,2,"med, tiny",2
C51H98NO7P,"['med', 'tiny']",867.70975,19.901000000000003,50.745000000000005,2,"med, tiny",2
C12H18O4,"['med', 'tiny']",226.11950000000002,6.3735,78.97999999999999,2,"med, tiny",2
C51H99NO12S,"['med', 'tiny']",949.6862,19.628,59.16,2,"med, tiny",2
C51H99NO14,"['med', 'tiny']",949.7099499999999,16.51,59.849999999999994,2,"med, tiny",2
C51H99NO7,"['bigmed', 'large']",837.7364500000001,17.8465,66.755,2,"bigmed, large",2
C6H12O,"['med', 'tiny']",100.08815,0.3835,81.495,2,"med, tiny",2
C12H18N6O5,"['med', 'tiny']",326.1355,5.984,79.015,2,"med, tiny",2
C51H85O13P,"['med', 'tiny']",936.5739,14.0805,53.305,2,"med, tiny",2
C6H12N4,"['med', 'tiny']",140.1064,1.0070000000000001,79.28999999999999,2,"med, tiny",2
C52H100NO12P,"['med', 'tiny']",961.6981000000001,20.692999999999998,55.69499999999999,2,"med, tiny",2
C52H100O10,"['large', 'tiny']",884.7278,18.4965,53.644999999999996,2,"large, tiny",2
C52H100O15P2,"['med', 'tiny']",1026.6587,5.1005,60.045,2,"med, tiny",2
C52H101NO3,"['med', 'tiny']",787.78075,20.0955,58.895,2,"med, tiny",2
C52H101O12P,"['med', 'tiny']",948.6984,17.6015,51.84,2,"med, tiny",2
C52H101O7P,"['med', 'tiny']",868.7248999999999,14.1455,54.18,2,"med, tiny",2
C52H102NO6P,"['bigmed', 'tiny']",867.7409,15.755500000000001,55.45,2,"bigmed, tiny",2
C52H103N2O6P,"['large', 'med']",882.7529,20.7945,55.0,2,"large, med",2
C6H12N2O4S,"['med', 'tiny']",208.05205,4.970000000000001,57.55,2,"med, tiny",2
C52H105NO5,"['large', 'med']",823.79755,12.404,57.269999999999996,2,"large, med",2
C52H105O9P,"['bigmed', 'tiny']",904.7465500000001,20.498,52.705,2,"bigmed, tiny",2
C52H107N2O6P,"['bigmed', 'large']",886.78975,20.624000000000002,58.985,2,"bigmed, large",2
C51H95NO10,"['large', 'med']",881.69625,14.639,67.875,2,"large, med",2
C51H94O10,"['bigmed', 'large']",866.6871,16.377,57.015,2,"bigmed, large",2
C51H94NO8P,"['large', 'med']",879.66925,16.6765,55.095,2,"large, med",2
C51H94NO7P,"['bigmed', 'tiny']",863.6749,14.989,61.775,2,"bigmed, tiny",2
C51H85O8P,"['large', 'tiny']",856.5962999999999,16.651,52.915,2,"large, tiny",2
C51H86NO8P,"['bigmed', 'large']",871.6071,18.2735,51.2,2,"bigmed, large",2
C51H86O15,"['large', 'tiny']",938.5979,14.3015,70.445,2,"large, tiny",2
C51H86O7,"['large', 'med']",810.6388999999999,17.0275,54.04,2,"large, med",2
C51H87NO12S,"['large', 'tiny']",937.5960500000001,12.703,65.31,2,"large, tiny",2
C51H87NO14,"['med', 'tiny']",937.60445,4.9704999999999995,61.435,2,"med, tiny",2
C12H19N3O3,"['bigmed', 'large']",253.14185,16.546999999999997,56.120000000000005,2,"bigmed, large",2
C51H87NO6,"['med', 'tiny']",809.6519499999999,15.808499999999999,62.635000000000005,2,"med, tiny",2
C51H87NO9,"['med', 'tiny']",857.6391,19.4985,55.33,2,"med, tiny",2
C51H88O12S,"['large', 'med']",924.6015,14.106,53.745000000000005,2,"large, med",2
C51H88O15P2,"['med', 'tiny']",1002.5599,5.035500000000001,72.44,2,"med, tiny",2
C51H88O2,"['med', 'tiny']",732.6773499999999,18.9785,56.235,2,"med, tiny",2
C6H14O2,"['bigmed', 'tiny']",118.0995,1.1255000000000002,64.315,2,"bigmed, tiny",2
C51H89O11P,"['large', 'tiny']",908.6052500000001,18.430999999999997,59.68,2,"large, tiny",2
C51H89O14P,"['large', 'tiny']",956.5963999999999,16.5235,59.845,2,"large, tiny",2
C51H89O16P,"['med', 'tiny']",988.5904499999999,5.035500000000001,69.11500000000001,2,"med, tiny",2
C6H14N2O3,"['bigmed', 'large']",162.10155,6.4905,73.535,2,"bigmed, large",2
C51H89O9P,"['med', 'tiny']",876.62235,12.364999999999998,60.095,2,"med, tiny",2
C51H90O15,"['large', 'tiny']",942.62455,16.0035,53.44,2,"large, tiny",2
C51H91N2O6P,"['bigmed', 'med']",858.6643,19.9905,68.08500000000001,2,"bigmed, med",2
C12H19N2O2,"['med', 'tiny']",223.14455,7.556,85.845,2,"med, tiny",2
C51H91NO13,"['med', 'tiny']",925.65225,16.224,51.019999999999996,2,"med, tiny",2
C6H13NO6,"['med', 'tiny']",195.07594999999998,4.255,70.615,2,"med, tiny",2
C51H91NO7,"['bigmed', 'large']",829.6811,17.613,52.755,2,"bigmed, large",2
C6H13NO3S,"['med', 'tiny']",179.0619,8.3355,61.36,2,"med, tiny",2
C51H93O11P,"['med', 'tiny']",912.6473000000001,14.99,57.095,2,"med, tiny",2
C51H94N2O16,"['bigmed', 'med']",990.6636000000001,16.548000000000002,62.79,2,"bigmed, med",2
C50H92NO10P,"['bigmed', 'tiny']",897.64825,17.8345,54.245000000000005,2,"bigmed, tiny",2
C50H90O12,"['med', 'tiny']",882.6422,14.846499999999999,60.465,2,"med, tiny",2
C67H112NO10P,"['med', 'tiny']",1121.8011000000001,16.263,56.745000000000005,2,"med, tiny",2
C12H21N3O4,"['large', 'med']",271.15135,12.5965,62.144999999999996,2,"large, med",2
C4H8O5,"['bigmed', 'tiny']",136.0376,18.16,83.25,2,"bigmed, tiny",2
C10H18O,"['med', 'tiny']",154.1356,10.506499999999999,83.325,2,"med, tiny",2
C71H116O13S,"['large', 'tiny']",1208.8178,19.1065,68.015,2,"large, tiny",2
C4H9NO2Se,"['bigmed', 'med']",176.985,0.334,50.835,2,"bigmed, med",2
C12H21N5O6,"['med', 'tiny']",331.14955,2.3579999999999997,97.99000000000001,2,"med, tiny",2
C71H116O11,"['med', 'tiny']",1144.84515,17.926000000000002,52.245000000000005,2,"med, tiny",2
C71H114O15,"['bigmed', 'med']",1206.8175999999999,19.4705,56.34,2,"bigmed, med",2
C71H111NO7,"['bigmed', 'large']",1089.83305,19.014,65.815,2,"bigmed, large",2
C50H102NO7P,"['med', 'tiny']",859.73685,18.134,57.129999999999995,2,"med, tiny",2
C71H108O6,"['med', 'tiny']",1056.8135000000002,20.628500000000003,52.1,2,"med, tiny",2
C70H138O12S,"['bigmed', 'tiny']",1202.9872500000001,20.198999999999998,55.195,2,"bigmed, tiny",2
C50H72O12,"['large', 'med']",864.5028500000001,14.301,53.14,2,"large, med",2
C70H137O13P,"['large', 'tiny']",1216.9834,19.639499999999998,55.06,2,"large, tiny",2
C70H137NO8,"['med', 'tiny']",1120.0374499999998,11.598,51.769999999999996,2,"med, tiny",2
C71H117NO7,"['med', 'tiny']",1095.8820999999998,17.744,54.235,2,"med, tiny",2
C50H74O5,"['large', 'med']",754.5563999999999,16.2215,54.16,2,"large, med",2
C70H134O12S,"['large', 'large']",1198.9650000000001,18.844,57.17,2,"large, large",2
C70H132O6,"['med', 'tiny']",1069.0014999999999,11.052,56.655,2,"med, tiny",2
C50H75O9P,"['bigmed', 'tiny']",850.51445,8.3355,56.864999999999995,2,"bigmed, tiny",2
C50H76NO7P,"['med', 'tiny']",833.5362,4.814500000000001,60.114999999999995,2,"med, tiny",2
C50H76O10,"['med', 'tiny']",836.54585,9.999500000000001,85.25,2,"med, tiny",2
C70H130O9,"['large', 'tiny']",1114.9776499999998,19.7825,58.135,2,"large, tiny",2
C70H129O8P,"['bigmed', 'med']",1128.9399,19.067999999999998,53.565,2,"bigmed, med",2
C50H76O5,"['bigmed', 'med']",756.57015,13.91,56.385,2,"bigmed, med",2
C50H76O6,"['med', 'tiny']",772.56655,14.782,54.505,2,"med, tiny",2
C70H129O13P,"['med', 'tiny']",1208.9185499999999,18.368000000000002,57.3,2,"med, tiny",2
C50H77NO10,"['med', 'tiny']",851.55795,4.827500000000001,61.21,2,"med, tiny",2
C70H129NO5,"['med', 'tiny']",1063.98745,11.091000000000001,64.46000000000001,2,"med, tiny",2
C4H8O3,"['bigmed', 'med']",104.04679999999999,0.373,79.445,2,"bigmed, med",2
C4H8Cl3O4P,"['bigmed', 'large']",255.92175,6.907,58.72,2,"bigmed, large",2
C12H20N4O3,"['med', 'tiny']",268.1518,1.3315000000000001,87.445,2,"med, tiny",2
C49H96NO6P,"['bigmed', 'large']",825.69805,14.053,61.535,2,"bigmed, large",2
C49H92O9,"['large', 'tiny']",824.67995,17.3545,56.695,2,"large, tiny",2
C49H93NO14,"['med', 'tiny']",919.65805,16.497,52.8,2,"med, tiny",2
C49H93NO7,"['bigmed', 'med']",807.6966,20.4585,57.41,2,"bigmed, med",2
C71H121O8P,"['bigmed', 'med']",1132.8804,19.224,65.02,2,"bigmed, med",2
C71H121NO7,"['bigmed', 'med']",1099.9114,19.185000000000002,77.70500000000001,2,"bigmed, med",2
C71H120O9,"['large', 'med']",1116.8867500000001,20.7035,51.35,2,"large, med",2
C71H120O12S,"['large', 'tiny']",1196.8510999999999,17.8985,50.925,2,"large, tiny",2
C49H94O14,"['bigmed', 'med']",906.66115,19.2235,53.405,2,"bigmed, med",2
C71H120NO10P,"['large', 'tiny']",1177.8623,20.211,59.18,2,"large, tiny",2
C49H94O5,"['med', 'tiny']",762.70825,19.017000000000003,54.599999999999994,2,"med, tiny",2
C49H95N2O7P,"['large', 'large']",854.6877,16.8455,54.735,2,"large, large",2
C49H95O7P,"['large', 'med']",826.68015,14.988,53.84,2,"large, med",2
C12H22N6O6,"['med', 'tiny']",346.15880000000004,5.917999999999999,66.095,2,"med, tiny",2
C49H96O10,"['bigmed', 'tiny']",844.7036,14.106,56.05,2,"bigmed, tiny",2
C12H22N2O4,"['bigmed', 'med']",258.15880000000004,14.3765,69.405,2,"bigmed, med",2
C49H96O4,"['large', 'med']",748.72695,19.963,55.3,2,"large, med",2
C49H97NO3,"['med', 'tiny']",747.7462,20.2775,56.989999999999995,2,"med, tiny",2
C49H99N2O7P,"['med', 'tiny']",858.71495,15.1455,57.13,2,"med, tiny",2
C49H99N2O8P,"['bigmed', 'tiny']",874.7181499999999,15.6,62.125,2,"bigmed, tiny",2
C4H10N3O5P,"['med', 'tiny']",211.03474999999997,1.669,78.57,2,"med, tiny",2
C4H12N2S2,"['large', 'tiny']",152.04465,1.827,61.775,2,"large, tiny",2
C4H4O4,"['med', 'tiny']",116.01095000000001,0.4225,64.55,2,"med, tiny",2
C4H6N4O,"['med', 'tiny']",126.0553,3.722,77.465,2,"med, tiny",2
C10H18N4O6S2,"['med', 'tiny']",354.06730000000005,8.336,62.894999999999996,2,"med, tiny",2
C12H22N4O6S,"['med', 'tiny']",350.12885,9.4145,57.85,2,"med, tiny",2
C12H22N4O5S2,"['med', 'tiny']",366.10429999999997,9.427499999999998,68.19999999999999,2,"med, tiny",2
C4H6O3,"['large', 'tiny']",102.0315,2.892,65.13,2,"large, tiny",2
C12H22N4O5,"['med', 'tiny']",302.15735,7.984500000000001,72.13499999999999,2,"med, tiny",2
C50H77O10P,"['med', 'tiny']",868.52535,13.0795,70.205,2,"med, tiny",2
C50H77O11P,"['med', 'tiny']",884.51635,4.8795,62.019999999999996,2,"med, tiny",2
C70H129NO3,"['med', 'tiny']",1031.99885,11.026,59.95,2,"med, tiny",2
C12H20N4O8,"['med', 'tiny']",348.12845,2.319,56.629999999999995,2,"med, tiny",2
C50H84NO11P,"['bigmed', 'tiny']",905.577,13.391,55.335,2,"bigmed, tiny",2
C50H84O15,"['bigmed', 'large']",924.5821000000001,14.118500000000001,61.985,2,"bigmed, large",2
C70H118NO10P,"['bigmed', 'large']",1163.8497000000002,20.0015,50.975,2,"bigmed, large",2
C50H84O6,"['large', 'tiny']",780.62555,18.301000000000002,53.015,2,"large, tiny",2
C50H85NO3,"['large', 'med']",747.65425,20.534,58.474999999999994,2,"large, med",2
C50H85NO6,"['bigmed', 'tiny']",795.63865,14.5085,52.78,2,"bigmed, tiny",2
C70H115NO10,"['bigmed', 'med']",1129.8553499999998,19.756500000000003,54.775,2,"bigmed, med",2
C50H85O8P,"['bigmed', 'tiny']",844.5954,16.8855,52.705,2,"bigmed, tiny",2
C61H112O6,"['bigmed', 'tiny']",940.85015,21.069499999999998,56.035,2,"bigmed, tiny",2
C50H86O5,"['bigmed', 'large']",766.6459,20.313000000000002,63.01,2,"bigmed, large",2
C50H86O9,"['bigmed', 'large']",830.6246000000001,17.3245,50.845,2,"bigmed, large",2
C50H87NO19,"['bigmed', 'tiny']",1005.587,14.339500000000001,54.59,2,"bigmed, tiny",2
C12H20N6O7,"['med', 'tiny']",360.13689999999997,9.0245,66.37,2,"med, tiny",2
C50H88O11,"['large', 'tiny']",864.6287,15.222000000000001,54.93,2,"large, tiny",2
C50H77O18P,"['large', 'tiny']",996.48035,20.808,66.32,2,"large, tiny",2
C50H88O15,"['med', 'tiny']",928.6124500000001,15.6785,53.7,2,"med, tiny",2
C50H88O7,"['large', 'tiny']",800.64915,18.808,52.95,2,"large, tiny",2
C50H88O9,"['bigmed', 'med']",832.64355,18.639,52.42,2,"bigmed, med",2
C70H114O12S,"['bigmed', 'tiny']",1178.79925,18.8735,60.425,2,"bigmed, tiny",2
C50H89NO15,"['large', 'tiny']",943.62635,14.717500000000001,56.474999999999994,2,"large, tiny",2
C10H18O4,"['med', 'tiny']",202.11975,6.6205,80.785,2,"med, tiny",2
C50H89O11P,"['bigmed', 'tiny']",896.61595,16.275,56.120000000000005,2,"bigmed, tiny",2
C70H113NO8,"['large', 'tiny']",1095.85195,19.1455,56.375,2,"large, tiny",2
C50H89O13P,"['bigmed', 'tiny']",928.60365,11.843499999999999,61.435,2,"bigmed, tiny",2
C70H112O12S,"['bigmed', 'med']",1176.7955499999998,18.899,83.54,2,"bigmed, med",2
C50H90NO7P,"['med', 'tiny']",847.6477,19.992,52.56,2,"med, tiny",2
C6H9N5O2,"['med', 'tiny']",183.07625000000002,4.839,72.44,2,"med, tiny",2
C6H9N3O2,"['med', 'tiny']",155.0682,4.7095,71.55,2,"med, tiny",2
C50H83NO8,"['large', 'tiny']",825.6158,14.665,55.985,2,"large, tiny",2
C50H83NO7,"['bigmed', 'large']",809.6178,19.767000000000003,56.095,2,"bigmed, large",2
C50H83NO3,"['large', 'med']",745.63885,18.781,61.69,2,"large, med",2
C50H83NO13,"['bigmed', 'tiny']",905.58125,16.652,59.629999999999995,2,"bigmed, tiny",2
C70H128O14,"['bigmed', 'large']",1192.9264,18.8455,54.385000000000005,2,"bigmed, large",2
C70H128NO9P,"['large', 'med']",1157.9284499999999,19.2745,52.855000000000004,2,"large, med",2
C70H127O9P,"['large', 'large']",1142.926,21.1685,53.955,2,"large, large",2
